assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
6738801,170309,Kajikia audax,4.5.5,Sea of Japan,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.4,Indonesian Seas,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.6,New Zealand,,Native,Extant,Resident
6738801,170309,Kajikia audax,2.2.1,Kuroshio Current,,Native,Extant,Resident
6738801,170309,Kajikia audax,2.2.2,Oyashio Current,,Native,Extant,Resident
6738801,170309,Kajikia audax,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.11,East China Sea,,Native,Extant,Resident
6738801,170309,Kajikia audax,4.5.12,South China Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.3.1,East Brazil Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.12,South China Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.11,East China Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.3.4,South Brazil Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.3.3,North Brazil Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.3.2,Patagonian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,3.1.2,Gulf of Mexico,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,3.1.1,Caribbean Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.2.3,Gulf of Alaska,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.2.1,Kuroshio Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.2.8,Celtic-Biscay,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.2.6,North Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.6,New Zealand,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.1.4,Benguela Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.1.1,Mediterranean Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.1.2,Canary Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.4,North Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.6.1,Bay of Bengal,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.6.2,Arabian Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.6.3,Somali Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,2.1.3,Guinea Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.2.5,Black Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.2.4,Faroe Plateau Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.2,California Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.3,Humboldt Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.6.4,Agulhas Current,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.6.5,Red Sea,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.1,Gulf of California,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.5.4,Indonesian Seas,,Native,Extant,Resident
6739812,170310,Katsuwonus pelamis,4.2.10,Iberian Coastal,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.12,South China Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.11,East China Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.10,Yellow Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.6.4,Agulhas Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.3,Humboldt Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.2,California Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,2.1.4,Benguela Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,2.1.1,Mediterranean Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.4,North Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.6.1,Bay of Bengal,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.6.2,Arabian Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.6.3,Somali Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.6.5,Red Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.1,Gulf of California,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.5,Sea of Japan,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.4,Indonesian Seas,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.6,New Zealand,,Native,Extant,Resident
6742465,170312,Istiompax indica,2.2.1,Kuroshio Current,,Native,Extant,Resident
6742465,170312,Istiompax indica,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6742465,170312,Istiompax indica,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.11,East China Sea,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.1,Gulf of California,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.5,Sea of Japan,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.6.3,Somali Current,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.4,Indonesian Seas,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.6.2,Arabian Sea,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.6.1,Bay of Bengal,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6743337,170313,Sarda orientalis,2.2.1,Kuroshio Current,,Native,Extant,Resident
6743337,170313,Sarda orientalis,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.3,Humboldt Current,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.6.4,Agulhas Current,,Native,Extant,Resident
6743337,170313,Sarda orientalis,4.6.5,Red Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.3.1,East Brazil Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.12,South China Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.11,East China Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.10,Yellow Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.3.4,South Brazil Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.3.3,North Brazil Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.3.2,Patagonian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6743776,170314,Makaira nigricans,2.1.3,Guinea Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,2.1.4,Benguela Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.1.1,Scotian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,2.1.2,Canary Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.6.1,Bay of Bengal,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.6.2,Arabian Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.6.3,Somali Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.2,California Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.3,Humboldt Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.6.4,Agulhas Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.1,Gulf of California,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.5,Sea of Japan,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.2.10,Iberian Coastal,,Native,Extant,Resident
6743776,170314,Makaira nigricans,4.5.6,New Zealand,,Native,Extant,Resident
6743776,170314,Makaira nigricans,2.2.1,Kuroshio Current,,Native,Extant,Resident
6743776,170314,Makaira nigricans,3.1.1,Caribbean Sea,,Native,Extant,Resident
6743776,170314,Makaira nigricans,3.1.2,Gulf of Mexico,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.12,South China Sea,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.11,East China Sea,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.1,Gulf of California,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.6.4,Agulhas Current,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.3,Humboldt Current,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.5,Sea of Japan,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.6.3,Somali Current,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.6.2,Arabian Sea,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.6,New Zealand,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.6.1,Bay of Bengal,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,2.2.1,Kuroshio Current,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,2.1.4,Benguela Current,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6744759,170315,Tetrapturus angustirostris,4.5.2,California Current,,Native,Extant,Resident
6746129,170319,Orcynopsis unicolor,2.1.1,Mediterranean Sea,,,Extant,Resident
6746129,170319,Orcynopsis unicolor,2.1.2,Canary Current,,,Extant,Resident
6746129,170319,Orcynopsis unicolor,4.2.9,Baltic Sea,,,Extant,Resident
6746129,170319,Orcynopsis unicolor,4.2.6,North Sea,,,Extant,Resident
6746129,170319,Orcynopsis unicolor,4.2.10,Iberian Coastal,,,Extant,Resident
6747343,170322,Kajikia albida,4.3.1,East Brazil Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.3.4,South Brazil Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.3.3,North Brazil Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.3.2,Patagonian Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.2.10,Iberian Coastal,,Native,Extant,Resident
6747343,170322,Kajikia albida,2.1.2,Canary Current,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.2.8,Celtic-Biscay,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.1.2,Newfoundland-Labrador Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,2.1.1,Mediterranean Sea,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.1.1,Scotian Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,3.1.1,Caribbean Sea,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6747343,170322,Kajikia albida,3.1.2,Gulf of Mexico,,Native,Extant,Resident
6747343,170322,Kajikia albida,2.1.4,Benguela Current,,Native,Extant,Resident
6747343,170322,Kajikia albida,2.1.3,Guinea Current,,Native,Extant,Resident
6747343,170322,Kajikia albida,4.2.5,Black Sea,,Native,Extant,Resident
6749128,170326,Scomberomorus tritor,2.1.1,Mediterranean Sea,,,Extant,Resident
6749128,170326,Scomberomorus tritor,2.1.2,Canary Current,,,Extant,Resident
6749128,170326,Scomberomorus tritor,2.1.3,Guinea Current,,,Extant,Resident
6749128,170326,Scomberomorus tritor,2.1.4,Benguela Current,,,Extant,Resident
6750490,170329,Scomber australasicus,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.11,East China Sea,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.5,Sea of Japan,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.4,Indonesian Seas,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.6,New Zealand,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.4.4,North Australian Shelf,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6750490,170329,Scomber australasicus,2.2.1,Kuroshio Current,,Native,Extant,Resident
6750490,170329,Scomber australasicus,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.5.10,Yellow Sea,,Native,Extant,Resident
6750490,170329,Scomber australasicus,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.5.1,Gulf of California,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.6.4,Agulhas Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.5.3,Humboldt Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.6.3,Somali Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.6.2,Arabian Sea,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.6.1,Bay of Bengal,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.4.4,North Australian Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,2.1.2,Canary Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,2.1.1,Mediterranean Sea,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,2.1.4,Benguela Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,2.1.3,Guinea Current,,Native,Extant,Resident
6750961,170331,Acanthocybium solandri,4.5.2,California Current,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,3.1.2,Gulf of Mexico,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.3.1,East Brazil Shelf,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,3.1.1,Caribbean Sea,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.3.4,South Brazil Shelf,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.3.3,North Brazil Shelf,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,2.1.2,Canary Current,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,2.1.3,Guinea Current,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,4.2.10,Iberian Coastal,,Native,Extant,Resident
6752763,170333,Tetrapturus georgii,2.1.4,Benguela Current,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.12,South China Sea,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.11,East China Sea,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.6.5,Red Sea,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.6.4,Agulhas Current,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.2,California Current,,Vagrant,Presence Uncertain,
6753804,170336,Euthynnus affinis,4.6.3,Somali Current,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.4,Indonesian Seas,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.6.2,Arabian Sea,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.6.1,Bay of Bengal,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.4.4,North Australian Shelf,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,2.2.1,Kuroshio Current,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,2.1.4,Benguela Current,,Native,Extant,Resident
6753804,170336,Euthynnus affinis,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.3.1,East Brazil Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.13,Gulf of Thailand,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.12,South China Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.11,East China Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.10,Yellow Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.9,Sea of Okhotsk,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.3.4,South Brazil Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.8,Pacific Central American Coastal,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.3.3,North Brazil Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.3.2,Patagonian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,3.2.1,Insular Pacific Hawaiian,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,3.1.2,Gulf of Mexico,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,3.1.1,Caribbean Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.2.2,Oyashio Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.2.1,Kuroshio Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.2.8,Celtic-Biscay,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.6,New Zealand,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.7,Sulu-Celebes Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.1.4,Benguela Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.1.4,SE US Continental Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.1.1,Mediterranean Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.1.3,NE US Continental Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.1,West-Central Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.2,Northwest Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.1.2,Canary Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.3,Northeast Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.4,North Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.6.1,Bay of Bengal,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.5,East-Central Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.6.2,Arabian Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.6.3,Somali Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,2.1.3,Guinea Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.2.5,Black Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.2,California Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.3,Humboldt Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.6.4,Agulhas Current,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.6.5,Red Sea,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.1,Gulf of California,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.6,Southeast Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.4.7,Southwest Australian Shelf,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.5,Sea of Japan,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.2.10,Iberian Coastal,,Native,Extant,Resident
6754507,170338,Istiophorus platypterus,4.5.4,Indonesian Seas,,Native,Extant,Resident
6757270,170344,Auxis thazard,4.3.1,East Brazil Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.13,Gulf of Thailand,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.12,South China Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.11,East China Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.10,Yellow Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.3.4,South Brazil Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.8,Pacific Central American Coastal,,,Extant,Resident
6757270,170344,Auxis thazard,4.3.3,North Brazil Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.3.2,Patagonian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,3.2.1,Insular Pacific Hawaiian,,,Extant,Resident
6757270,170344,Auxis thazard,3.1.2,Gulf of Mexico,,,Extant,Resident
6757270,170344,Auxis thazard,3.1.1,Caribbean Sea,,,Extant,Resident
6757270,170344,Auxis thazard,2.2.2,Oyashio Current,,,Extant,Resident
6757270,170344,Auxis thazard,2.2.1,Kuroshio Current,,,Extant,Resident
6757270,170344,Auxis thazard,4.2.8,Celtic-Biscay,,,Extant,Resident
6757270,170344,Auxis thazard,4.2.6,North Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.6,New Zealand,,,Extant,Resident
6757270,170344,Auxis thazard,2.1.4,Benguela Current,,,Extant,Resident
6757270,170344,Auxis thazard,4.1.4,SE US Continental Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.1.3,NE US Continental Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,2.1.1,Mediterranean Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.4.1,West-Central Australian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.4.2,Northwest Australian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,2.1.2,Canary Current,,,Extant,Resident
6757270,170344,Auxis thazard,4.4.3,Northeast Australian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.4.4,North Australian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.4.5,East-Central Australian Shelf,,,Extant,Resident
6757270,170344,Auxis thazard,4.6.1,Bay of Bengal,,,Extant,Resident
6757270,170344,Auxis thazard,4.6.2,Arabian Sea,,,Extant,Resident
6757270,170344,Auxis thazard,4.6.3,Somali Current,,,Extant,Resident
6757270,170344,Auxis thazard,2.1.3,Guinea Current,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.2,California Current,,,Extant,Resident
6757270,170344,Auxis thazard,4.5.3,Humboldt Current,,,Extant,Resident
