assessmentId,internalTaxonId,scientificName,code,name,formerlyBred,origin,presence,seasonality
15623502,15622835,Setarches guentheri,71,Pacific - western central,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,81,Pacific - southwest,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,67,Pacific - northeast,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,51,Indian Ocean - western,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,47,Atlantic - southeast,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,21,Atlantic - northwest,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,57,Indian Ocean - eastern,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,37,Mediterranean and Black Sea,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,77,Pacific - eastern central,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,61,Pacific - northwest,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,87,Pacific - southeast,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,34,Atlantic - eastern central,,Native,Extant,Resident
15623502,15622835,Setarches guentheri,27,Atlantic - northeast,,Native,Extant,Resident
15623512,15623251,Chelidonichthys gabonensis,47,Atlantic - southeast,,Native,Extant,Resident
15623512,15623251,Chelidonichthys gabonensis,34,Atlantic - eastern central,,Native,Extant,Resident
15623522,15623265,Lepidotrigla cadmani,47,Atlantic - southeast,,Native,Extant,Resident
15623522,15623265,Lepidotrigla cadmani,34,Atlantic - eastern central,,Native,Extant,Resident
15623527,15623268,Lepidotrigla carolae,47,Atlantic - southeast,,Native,Extant,Resident
15623527,15623268,Lepidotrigla carolae,34,Atlantic - eastern central,,Native,Extant,Resident
15623532,15623273,Trigloporus lastoviza,47,Atlantic - southeast,,Native,Extant,Resident
15623532,15623273,Trigloporus lastoviza,27,Atlantic - northeast,,Native,Extant,Resident
15623532,15623273,Trigloporus lastoviza,34,Atlantic - eastern central,,Native,Extant,Resident
15623532,15623273,Trigloporus lastoviza,37,Mediterranean and Black Sea,,Native,Extant,Resident
15623532,15623273,Trigloporus lastoviza,51,Indian Ocean - western,,Native,Extant,Resident
16509607,16501591,Ogilbia tyleri,31,Atlantic - western central,,Native,Extant,Resident
16509622,16447988,Sargocentron poco,31,Atlantic - western central,,Native,Extant,Resident
16509627,16427369,Bullisichthys caribbaeus,31,Atlantic - western central,,Native,Extant,Resident
16509632,16505650,Ophidion josephi,31,Atlantic - western central,,Native,Extant,Resident
16509637,16431737,Caranx ruber,31,Atlantic - western central,No,Native,Extant,Resident
16509637,16431737,Caranx ruber,21,Atlantic - northwest,No,Native,Extant,Resident
16509637,16431737,Caranx ruber,47,Atlantic - southeast,No,Native,Extant,Resident
16509637,16431737,Caranx ruber,41,Atlantic - southwest,No,Native,Extant,Resident
16509647,16501736,Ogilbichthys puertoricoensis,31,Atlantic - western central,,Native,Extant,Resident
16509657,16425187,Bembrops anatirostris,31,Atlantic - western central,,Native,Extant,Resident
16509662,16431725,Caranx bartholomaei,31,Atlantic - western central,No,Native,Extant,Resident
16509662,16431725,Caranx bartholomaei,41,Atlantic - southwest,No,Native,Extant,Resident
16509662,16431725,Caranx bartholomaei,21,Atlantic - northwest,No,Native,Extant,Resident
16509662,16431725,Caranx bartholomaei,34,Atlantic - eastern central,No,Native,Extant,Resident
16509662,16431725,Caranx bartholomaei,47,Atlantic - southeast,No,Native,Extant,Resident
16509672,16427386,Calamopteryx robinsorum,31,Atlantic - western central,,Native,Extant,Resident
16509677,16435778,Diplogrammus pauciradiatus,31,Atlantic - western central,,Native,Extant,Resident
16509687,16442013,Thalassophryne megalops,31,Atlantic - western central,,Native,Extant,Resident
16509692,16439367,Cubiceps pauciradiatus,31,Atlantic - western central,,,,
16509692,16439367,Cubiceps pauciradiatus,41,Atlantic - southwest,,,,
16509692,16439367,Cubiceps pauciradiatus,47,Atlantic - southeast,,,,
16509692,16439367,Cubiceps pauciradiatus,21,Atlantic - northwest,,,,
16509692,16439367,Cubiceps pauciradiatus,34,Atlantic - eastern central,,,,
16509692,16439367,Cubiceps pauciradiatus,71,Pacific - western central,,,,
16509692,16439367,Cubiceps pauciradiatus,81,Pacific - southwest,,,,
16509692,16439367,Cubiceps pauciradiatus,87,Pacific - southeast,,,,
16509692,16439367,Cubiceps pauciradiatus,61,Pacific - northwest,,,,
16509692,16439367,Cubiceps pauciradiatus,77,Pacific - eastern central,,,,
16509692,16439367,Cubiceps pauciradiatus,51,Indian Ocean - western,,,,
16509692,16439367,Cubiceps pauciradiatus,57,Indian Ocean - eastern,,,,
16509697,16501751,Ogilbichthys tobagoensis,31,Atlantic - western central,,Native,Extant,Resident
16509702,16442003,Thalassophryne maculosa,31,Atlantic - western central,,Native,Extant,Resident
16509707,16431990,Caulolatilus chrysops,31,Atlantic - western central,,Native,Extant,Resident
16509707,16431990,Caulolatilus chrysops,41,Atlantic - southwest,,Native,Extant,Resident
16509712,16439642,Cyclopsetta fimbriata,31,Atlantic - western central,,Native,Extant,Resident
16509712,16439642,Cyclopsetta fimbriata,41,Atlantic - southwest,,Native,Extant,Resident
16509727,16441698,Synodus foetens,31,Atlantic - western central,,Native,Extant,Resident
16509727,16441698,Synodus foetens,21,Atlantic - northwest,,Native,Extant,Resident
16509732,16443048,Neoniphon marianus,31,Atlantic - western central,,Native,Extant,Resident
16509742,16466377,Merluccius albidus,31,Atlantic - western central,,Native,Extant,Resident
16509742,16466377,Merluccius albidus,21,Atlantic - northwest,,Native,Extant,Resident
16509747,16501568,Ogilbia sabaji,31,Atlantic - western central,,Native,Extant,Resident
16509752,16435530,Chaetodipterus faber,31,Atlantic - western central,,Native,Extant,Resident
16509752,16435530,Chaetodipterus faber,41,Atlantic - southwest,,Native,Extant,Resident
16509752,16435530,Chaetodipterus faber,21,Atlantic - northwest,,Native,Extant,Resident
16509757,16501791,Pseudogilbia sanblasensis,31,Atlantic - western central,,Native,Extant,Resident
16509767,16441738,Opsanus tau,31,Atlantic - western central,,Native,Extant,Resident
16509767,16441738,Opsanus tau,21,Atlantic - northwest,,Native,Extant,Resident
16509772,16441120,Hypoatherina harringtonensis,31,Atlantic - western central,,Native,Extant,Resident
16509777,16433850,Centropristis ocyurus,31,Atlantic - western central,,Native,Extant,Resident
16509782,16501552,Ogilbia mccoskeri,31,Atlantic - western central,,Native,Extant,Resident
16509787,16466393,Merluccius bilinearis,31,Atlantic - western central,No,Native,Extant,Resident
16509787,16466393,Merluccius bilinearis,21,Atlantic - northwest,No,Native,Extant,Resident
16509792,16505842,Ophidion selenops,31,Atlantic - western central,,Native,Extant,Resident
16509797,16425468,Bothus ocellatus,31,Atlantic - western central,,Native,Extant,Resident
16509797,16425468,Bothus ocellatus,41,Atlantic - southwest,,Native,Extant,Resident
16509797,16425468,Bothus ocellatus,21,Atlantic - northwest,,Native,Extant,Resident
16509802,16417341,Atherinella milleri,31,Atlantic - western central,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,31,Atlantic - western central,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,41,Atlantic - southwest,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,47,Atlantic - southeast,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,21,Atlantic - northwest,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,34,Atlantic - eastern central,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,71,Pacific - western central,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,81,Pacific - southwest,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,37,Mediterranean and Black Sea,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,51,Indian Ocean - western,,Native,Extant,Resident
16509807,16449531,Gephyroberyx darwinii,57,Indian Ocean - eastern,,Native,Extant,Resident
16509812,16421352,Aulostomus maculatus,31,Atlantic - western central,,Native,Extant,Resident
16509817,16442472,Holocentrus adscensionis,31,Atlantic - western central,No,Native,Extant,Resident
16509817,16442472,Holocentrus adscensionis,41,Atlantic - southwest,No,Native,Extant,Resident
16509817,16442472,Holocentrus adscensionis,47,Atlantic - southeast,No,Native,Extant,Resident
16509817,16442472,Holocentrus adscensionis,21,Atlantic - northwest,No,Native,Extant,Resident
16509817,16442472,Holocentrus adscensionis,34,Atlantic - eastern central,No,Native,Extant,Resident
16509822,16505933,Otophidium dormitator,31,Atlantic - western central,,Native,Extant,Resident
16509827,16443285,Plectrypops retrospinis,31,Atlantic - western central,,Native,Extant,Resident
16509827,16443285,Plectrypops retrospinis,41,Atlantic - southwest,,Native,Extant,Resident
16509832,16439218,Citharichthys minutus,31,Atlantic - western central,,Native,Extant,Resident
16509852,16410245,Atherinella blackburni,31,Atlantic - western central,,Native,Extant,Resident
16509852,16410245,Atherinella blackburni,41,Atlantic - southwest,,Native,Extant,Resident
16509857,16442487,Holocentrus rufus,31,Atlantic - western central,,Native,Extant,Resident
16509857,16442487,Holocentrus rufus,41,Atlantic - southwest,,Native,Extant,Resident
16509857,16442487,Holocentrus rufus,21,Atlantic - northwest,,Native,Extant,Resident
16509862,16407017,Choranthias tenuis,31,Atlantic - western central,,Native,Extant,Resident
16509867,16502064,Lepophidium pheromystax,31,Atlantic - western central,,Native,Extant,Resident
16509867,16502064,Lepophidium pheromystax,41,Atlantic - southwest,,Native,Extant,Resident
16509872,16506657,Callionymus bairdi,31,Atlantic - western central,No,Native,Extant,Resident
16509872,16506657,Callionymus bairdi,47,Atlantic - southeast,No,Native,Extant,Resident
16509872,16506657,Callionymus bairdi,34,Atlantic - eastern central,No,Native,Extant,Resident
16509872,16506657,Callionymus bairdi,21,Atlantic - northwest,No,Native,Extant,Resident
16509872,16506657,Callionymus bairdi,41,Atlantic - southwest,No,Native,Extant,Resident
16509877,16447568,Sargocentron coruscum,31,Atlantic - western central,,Native,Extant,Resident
16509882,16407630,Ariomma bondi,31,Atlantic - western central,No,Native,Extant,Resident
16509882,16407630,Ariomma bondi,21,Atlantic - northwest,No,Native,Extant,Resident
16509882,16407630,Ariomma bondi,34,Atlantic - eastern central,No,Native,Extant,Resident
16509882,16407630,Ariomma bondi,47,Atlantic - southeast,No,Native,Extant,Resident
16509882,16407630,Ariomma bondi,41,Atlantic - southwest,No,Native,Extant,Resident
16509887,16424139,Bellator egretta,31,Atlantic - western central,,Native,Extant,Resident
16509887,16424139,Bellator egretta,41,Atlantic - southwest,,Native,Extant,Resident
16509892,16432073,Caulolatilus guppyi,31,Atlantic - western central,,Native,Extant,Resident
16509897,16505619,Ophidion holbrookii,31,Atlantic - western central,,Native,Extant,Resident
16509897,16505619,Ophidion holbrookii,41,Atlantic - southwest,,Native,Extant,Resident
16509902,16410217,Atherinella beani,31,Atlantic - western central,,Native,Extant,Resident
16509917,16439534,Cyclopsetta chittendeni,31,Atlantic - western central,,Native,Extant,Resident
16509917,16439534,Cyclopsetta chittendeni,41,Atlantic - southwest,,Native,Extant,Resident
16509932,16505916,Otophidium chickcharney,31,Atlantic - western central,,Native,Extant,Resident
16509952,16449034,Sargocentron vexillarium,31,Atlantic - western central,,Native,Extant,Resident
16509957,190441,Fowlerichthys ocellatus,31,Atlantic - western central,,Native,Extant,Resident
16509962,16439236,Citharichthys spilopterus,31,Atlantic - western central,,Native,Extant,Resident
16509962,16439236,Citharichthys spilopterus,41,Atlantic - southwest,,Native,Extant,Resident
16509962,16439236,Citharichthys spilopterus,21,Atlantic - northwest,,Native,Extant,Resident
16509967,16502093,Lepophidium profundorum,31,Atlantic - western central,,Native,Extant,Resident
16509967,16502093,Lepophidium profundorum,21,Atlantic - northwest,,Native,Extant,Resident
16509972,16467411,Grammonus claudei,31,Atlantic - western central,,Native,Extant,Resident
16509982,16438701,Citharichthys macrops,31,Atlantic - western central,,Native,Extant,Resident
16509982,16438701,Citharichthys macrops,21,Atlantic - northwest,,Native,Extant,Resident
16509982,16438701,Citharichthys macrops,41,Atlantic - southwest,,Native,Extant,Resident
16509987,16505616,Ophidion guianense,31,Atlantic - western central,,Native,Extant,Resident
16509992,16425533,Bothus robinsi,31,Atlantic - western central,,Native,Extant,Resident
16509992,16425533,Bothus robinsi,41,Atlantic - southwest,,Native,Extant,Resident
16509992,16425533,Bothus robinsi,21,Atlantic - northwest,,Native,Extant,Resident
16510002,16441799,Porichthys pauciradiatus,31,Atlantic - western central,,Native,Extant,Resident
16510012,16501727,Ogilbichthys microphthalmus,31,Atlantic - western central,No,Native,Extant,Resident
16510027,16503587,Lepophidium staurophor,31,Atlantic - western central,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,31,Atlantic - western central,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,47,Atlantic - southeast,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,34,Atlantic - eastern central,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,71,Pacific - western central,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,81,Pacific - southwest,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,61,Pacific - northwest,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,51,Indian Ocean - western,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,57,Indian Ocean - eastern,,Native,Extant,Resident
16510032,16439757,Cyttopsis rosea,27,Atlantic - northeast,,Native,Extant,Resident
16510037,16407217,Argentina striata,31,Atlantic - western central,,Native,Extant,Resident
16510037,16407217,Argentina striata,41,Atlantic - southwest,,Native,Extant,Resident
16510037,16407217,Argentina striata,21,Atlantic - northwest,,Native,Extant,Resident
16510042,16441862,Porichthys plectrodon,31,Atlantic - western central,,Native,Extant,Resident
16510047,16467724,Lucifuga lucayana,31,Atlantic - western central,,Native,Extant,Resident
16510052,16505782,Ophidion lagochila,31,Atlantic - western central,,Native,Extant,Resident
16510062,16441865,Sanopus barbatus,31,Atlantic - western central,,Native,Extant,Resident
16510067,16467178,Fowlerichthys radiosus,31,Atlantic - western central,,Native,Extant,Resident
16510067,16467178,Fowlerichthys radiosus,21,Atlantic - northwest,,Native,Extant,Resident
16510067,16467178,Fowlerichthys radiosus,34,Atlantic - eastern central,,Native,Extant,Resident
16510077,16501868,Lepophidium brevibarbe,31,Atlantic - western central,,Native,Extant,Resident
16510077,16501868,Lepophidium brevibarbe,41,Atlantic - southwest,,Native,Extant,Resident
16510077,16501868,Lepophidium brevibarbe,21,Atlantic - northwest,,Native,Extant,Resident
16510082,16443217,Ostichthys trachypoma,31,Atlantic - western central,,Native,Extant,Resident
16510082,16443217,Ostichthys trachypoma,41,Atlantic - southwest,,Native,Extant,Resident
16510082,16443217,Ostichthys trachypoma,21,Atlantic - northwest,,Native,Extant,Resident
16510087,16425603,Bregmaceros houdei,31,Atlantic - western central,,Native,Extant,Resident
16510092,16441575,Menidia menidia,31,Atlantic - western central,,Native,Extant,Resident
16510092,16441575,Menidia menidia,21,Atlantic - northwest,,Native,Extant,Resident
16510097,16506725,Foetorepus agassizii,31,Atlantic - western central,,Native,Extant,Resident
16510097,16506725,Foetorepus agassizii,41,Atlantic - southwest,,Native,Extant,Resident
16510097,16506725,Foetorepus agassizii,21,Atlantic - northwest,,Native,Extant,Resident
16510102,16501708,Ogilbichthys longimanus,31,Atlantic - western central,No,Native,Extant,Resident
16510107,16404574,Achirus achirus,31,Atlantic - western central,,Native,Extant,Resident
16510107,16404574,Achirus achirus,41,Atlantic - southwest,,Native,Extant,Resident
16510117,16425314,Bembrops gobioides,31,Atlantic - western central,,Native,Extant,Resident
16510117,16425314,Bembrops gobioides,21,Atlantic - northwest,,Native,Extant,Resident
16510122,16407002,Anthias nicholsi,31,Atlantic - western central,,Native,Extant,Resident
16510122,16407002,Anthias nicholsi,21,Atlantic - northwest,,Native,Extant,Resident
16510122,16407002,Anthias nicholsi,41,Atlantic - southwest,,Native,Extant,Resident
16510127,190191,Caulolatilus microps,31,Atlantic - western central,,Native,Extant,Resident
16510127,190191,Caulolatilus microps,21,Atlantic - northwest,,Native,Extant,Resident
16510137,16505522,Ophidion dromio,31,Atlantic - western central,,Native,Extant,Resident
16510142,16404805,Achirus declivis,31,Atlantic - western central,,Native,Extant,Resident
16510142,16404805,Achirus declivis,41,Atlantic - southwest,,Native,Extant,Resident
16510147,16447855,Sargocentron hastatum,31,Atlantic - western central,No,Native,Extant,Resident
16510147,16447855,Sargocentron hastatum,47,Atlantic - southeast,No,Native,Extant,Resident
16510147,16447855,Sargocentron hastatum,27,Atlantic - northeast,No,Native,Extant,Resident
16510147,16447855,Sargocentron hastatum,34,Atlantic - eastern central,No,Native,Extant,Resident
16510152,16505959,Otophidium omostigma,31,Atlantic - western central,,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,87,Pacific - southeast,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,57,Indian Ocean - eastern,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,51,Indian Ocean - western,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,77,Pacific - eastern central,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,61,Pacific - northwest,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,81,Pacific - southwest,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,71,Pacific - western central,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,34,Atlantic - eastern central,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,27,Atlantic - northeast,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,21,Atlantic - northwest,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,47,Atlantic - southeast,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,41,Atlantic - southwest,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,31,Atlantic - western central,No,Native,Extant,Resident
16510157,16440027,Elagatis bipinnulata,37,Mediterranean and Black Sea,No,Native,Extant,Resident
16510162,16441631,Saurida caribbaea,31,Atlantic - western central,,Native,Extant,Resident
16510162,16441631,Saurida caribbaea,41,Atlantic - southwest,,Native,Extant,Resident
16510177,16425572,Bregmaceros cantori,31,Atlantic - western central,No,Native,Extant,Resident
16510177,16425572,Bregmaceros cantori,41,Atlantic - southwest,No,Native,Extant,Resident
16510177,16425572,Bregmaceros cantori,21,Atlantic - northwest,No,Native,Extant,Resident
16510182,16425354,Beryx splendens,58,Indian Ocean - Antarctic,,Native,Extant,Resident
16510182,16425354,Beryx splendens,31,Atlantic - western central,,Native,Extant,Resident
16510182,16425354,Beryx splendens,57,Indian Ocean - eastern,,Native,Extant,Resident
16510182,16425354,Beryx splendens,51,Indian Ocean - western,,Native,Extant,Resident
16510182,16425354,Beryx splendens,37,Mediterranean and Black Sea,,Native,Extant,Resident
16510182,16425354,Beryx splendens,77,Pacific - eastern central,,Native,Extant,Resident
16510182,16425354,Beryx splendens,61,Pacific - northwest,,Native,Extant,Resident
16510182,16425354,Beryx splendens,87,Pacific - southeast,,Native,Extant,Resident
16510182,16425354,Beryx splendens,81,Pacific - southwest,,Native,Extant,Resident
16510182,16425354,Beryx splendens,71,Pacific - western central,,Native,Extant,Resident
16510182,16425354,Beryx splendens,34,Atlantic - eastern central,,Native,Extant,Resident
16510182,16425354,Beryx splendens,27,Atlantic - northeast,,Native,Extant,Resident
16510182,16425354,Beryx splendens,21,Atlantic - northwest,,Native,Extant,Resident
16510182,16425354,Beryx splendens,47,Atlantic - southeast,,Native,Extant,Resident
16510182,16425354,Beryx splendens,41,Atlantic - southwest,,Native,Extant,Resident
16510192,16442081,Hemiramphus bermudensis,31,Atlantic - western central,,Native,Extant,Resident
16510202,16440965,Erythrocles monodi,31,Atlantic - western central,No,Native,Extant,Resident
16510202,16440965,Erythrocles monodi,47,Atlantic - southeast,No,Native,Extant,Resident
16510202,16440965,Erythrocles monodi,34,Atlantic - eastern central,No,Native,Extant,Resident
16510207,16406968,Antennarius pauciradiatus,31,Atlantic - western central,,Native,Extant,Resident
16510212,16506757,Synchiropus dagmarae,31,Atlantic - western central,,Native,Extant,Resident
16510217,16506766,Oligoplites palometa,31,Atlantic - western central,,Native,Extant,Resident
16510217,16506766,Oligoplites palometa,41,Atlantic - southwest,,Native,Extant,Resident
16510227,16438001,Citharichthys arenaceus,31,Atlantic - western central,,Native,Extant,Resident
16510227,16438001,Citharichthys arenaceus,41,Atlantic - southwest,,Native,Extant,Resident
16510242,16435325,Centropristis striata,31,Atlantic - western central,,Native,Extant,Resident
16510242,16435325,Centropristis striata,21,Atlantic - northwest,,Native,Extant,Resident
16510267,16433946,Centropristis philadelphica,31,Atlantic - western central,,Native,Extant,Resident
16510272,16439926,Diplectrum formosum,31,Atlantic - western central,,Native,Extant,Resident
16510272,16439926,Diplectrum formosum,41,Atlantic - southwest,,Native,Extant,Resident
16510282,16437988,Citharichthys arctifrons,31,Atlantic - western central,,Native,Extant,Resident
16510282,16437988,Citharichthys arctifrons,21,Atlantic - northwest,,Native,Extant,Resident
16510287,16425141,Bellator militaris,31,Atlantic - western central,,Native,Extant,Resident
16510292,16506077,Synagrops spinosus,31,Atlantic - western central,,Native,Extant,Resident
16510292,16506077,Synagrops spinosus,41,Atlantic - southwest,,Native,Extant,Resident
16510297,16427324,Brotula barbata,31,Atlantic - western central,No,Native,Extant,Resident
16510297,16427324,Brotula barbata,41,Atlantic - southwest,No,Native,Extant,Resident
16510297,16427324,Brotula barbata,47,Atlantic - southeast,No,Native,Extant,Resident
16510297,16427324,Brotula barbata,21,Atlantic - northwest,No,Native,Extant,Resident
16510297,16427324,Brotula barbata,34,Atlantic - eastern central,No,Native,Extant,Resident
16510302,16441948,Sanopus johnsoni,31,Atlantic - western central,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,31,Atlantic - western central,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,47,Atlantic - southeast,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,34,Atlantic - eastern central,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,87,Pacific - southeast,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,61,Pacific - northwest,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,77,Pacific - eastern central,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,51,Indian Ocean - western,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,71,Pacific - western central,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,27,Atlantic - northeast,,Native,Extant,Resident
16510307,16506080,Taractes rubescens,41,Atlantic - southwest,,Native,Extant,Resident
16510317,16505486,Ophidion antipholus,31,Atlantic - western central,,Native,Extant,Resident
16510322,16431946,Carapus bermudensis,31,Atlantic - western central,,Native,Extant,Resident
16510322,16431946,Carapus bermudensis,41,Atlantic - southwest,,Native,Extant,Resident
16510327,16411567,Atherinella brasiliensis,31,Atlantic - western central,,Native,Extant,Resident
16510327,16411567,Atherinella brasiliensis,41,Atlantic - southwest,,Native,Extant,Resident
16510332,16425422,Bothus maculiferus,31,Atlantic - western central,,Native,Extant,Resident
16510332,16425422,Bothus maculiferus,41,Atlantic - southwest,,Native,Extant,Resident
16510337,16441303,Membras analis,31,Atlantic - western central,,Native,Extant,Resident
16510342,16438022,Citharichthys cornutus,31,Atlantic - western central,,Native,Extant,Resident
16510342,16438022,Citharichthys cornutus,41,Atlantic - southwest,,Native,Extant,Resident
16510347,16432098,Caulolatilus intermedius,31,Atlantic - western central,,Native,Extant,Resident
16510362,16441433,Membras argentea,31,Atlantic - western central,,Native,Extant,Resident
16510372,16441677,Saurida suspicio,31,Atlantic - western central,,Native,Extant,Resident
16510382,16407184,Apionichthys dumerili,31,Atlantic - western central,,Native,Extant,Resident
16510382,16407184,Apionichthys dumerili,41,Atlantic - southwest,,Native,Extant,Resident
16510387,16506839,Selene brownii,31,Atlantic - western central,,Native,Extant,Resident
16510387,16506839,Selene brownii,41,Atlantic - southwest,,Native,Extant,Resident
16510392,16506931,Selene setapinnis,31,Atlantic - western central,,Native,Extant,Resident
16510392,16506931,Selene setapinnis,41,Atlantic - southwest,,Native,Extant,Resident
16510392,16506931,Selene setapinnis,21,Atlantic - northwest,,Native,Extant,Resident
16510397,16507307,Selene vomer,31,Atlantic - western central,,Native,Extant,Resident
16510397,16507307,Selene vomer,41,Atlantic - southwest,,Native,Extant,Resident
16510397,16507307,Selene vomer,21,Atlantic - northwest,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,31,Atlantic - western central,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,77,Pacific - eastern central,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,61,Pacific - northwest,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,87,Pacific - southeast,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,81,Pacific - southwest,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,71,Pacific - western central,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,57,Indian Ocean - eastern,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,51,Indian Ocean - western,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,37,Mediterranean and Black Sea,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,34,Atlantic - eastern central,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,27,Atlantic - northeast,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,21,Atlantic - northwest,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,47,Atlantic - southeast,,Native,Extant,Resident
16510402,16507347,Seriola rivoliana,41,Atlantic - southwest,,Native,Extant,Resident
16510407,16507442,Seriola zonata,31,Atlantic - western central,,Native,Extant,Resident
16510407,16507442,Seriola zonata,41,Atlantic - southwest,,Native,Extant,Resident
16510407,16507442,Seriola zonata,21,Atlantic - northwest,,Native,Extant,Resident
16510412,16507646,Trachinotus carolinus,31,Atlantic - western central,,Native,Extant,Resident
16510412,16507646,Trachinotus carolinus,41,Atlantic - southwest,,Native,Extant,Resident
16510412,16507646,Trachinotus carolinus,21,Atlantic - northwest,,Native,Extant,Resident
16510422,190275,Trinectes microphthalmus,31,Atlantic - western central,,Native,Extant,Resident
16510422,190275,Trinectes microphthalmus,41,Atlantic - southwest,,Native,Extant,Resident
16510427,190241,Melanorhinus microps,31,Atlantic - western central,,Native,Extant,Resident
16510442,190438,Opsanus dichrostomus,31,Atlantic - western central,,Native,Extant,Resident
16510447,190320,Opsanus phobetron,31,Atlantic - western central,,Native,Extant,Resident
16510452,190323,Thalassophryne nattereri,31,Atlantic - western central,,Native,Extant,Resident
16510452,190323,Thalassophryne nattereri,41,Atlantic - southwest,,Native,Extant,Resident
16510492,190366,Antennatus bermudensis,31,Atlantic - western central,,Native,Extant,Resident
16510497,190459,Antennarius multiocellatus,31,Atlantic - western central,,Native,Extant,Resident
16510497,190459,Antennarius multiocellatus,41,Atlantic - southwest,,Native,Extant,Resident
16510497,190459,Antennarius multiocellatus,47,Atlantic - southeast,,Native,Extant,Resident
16510507,190186,Lophiodes reticulatus,31,Atlantic - western central,,Native,Extant,Resident
16510517,190242,Alionematichthys minyomma,31,Atlantic - western central,,Native,Extant,Resident
16510522,190182,Calamopteryx goslinei,31,Atlantic - western central,,Native,Extant,Resident
16510527,190395,Ogilbia boehlkei,31,Atlantic - western central,,Native,Extant,Resident
16510532,190204,Ogilbia jeffwilliamsi,31,Atlantic - western central,,Native,Extant,Resident
16510537,190355,Ogilbia suarezae,31,Atlantic - western central,,Native,Extant,Resident
16510542,190194,Ogilbichthys ferocis,31,Atlantic - western central,No,Native,Extant,Resident
16510547,190374,Ogilbichthys haitiensis,31,Atlantic - western central,,Native,Extant,Resident
16510552,190192,Ogilbichthys kakuki,31,Atlantic - western central,No,Native,Extant,Resident
16510557,190469,Echiodon dawsoni,31,Atlantic - western central,,Native,Extant,Resident
